Column,Row,Position,id
11,10,7,E07C0C954E7657C
11,10,8,E07C0C954E7658B
11,10,9,E07C0C954E7658D
11,11,3,E07C0C954E7656B
11,11,2,E07C0C954E765AF
11,11,1,E07C0C954E7647F
11,11,4,E07C0C954E7648E
11,11,5,E07C0C954E764B0
11,11,6,E07C0C954E7648F
11,11,9,E07C0C954E7649F
11,11,8,E07C0C954E764A0
11,11,7,E07C0C954E7647E
11,12,1,E07C0C954E7657B
11,12,2,E07C0C954E7644D
11,12,3,E07C0C954E7644E
11,12,6,E07C0C954E7645D
11,12,5,E07C0C954E7646F
11,12,4,E07C0C954E7643D
11,12,7,E07C0C954E7643E
11,12,8,E07C0C954E7646E
11,12,9,E07C0C954E7645E
11,13,3,E07C0C954E764B
11,13,2,E07C0C954E7642D
11,13,1,E07C0C954E75C94
11,13,4,E07C0C954E763E
11,13,5,E07C0C954E7642C
11,13,6,E07C0C954E764C
11,13,9,E07C0C954E7641C
11,13,8,E07C0C954E7641D
11,13,7,E07C0C954E763D
11,18,1,E07C0C954E76270
11,18,2,E07C0C954E76271
11,18,3,E07C0C954E7635F
11,18,6,E07C0C954E76281
11,18,5,E07C0C954E75C65
11,18,4,E07C0C954E7637D
11,18,7,E07C0C954E7638D
11,18,8,E07C0C954E7638F
11,18,9,E07C0C954E7637E
11,19,3,E07C0C954E7615
11,19,2,E07C0C954E76231
11,19,1,E07C0C954E76240
11,19,4,E07C0C954E76241
11,19,5,E07C0C954E76230
11,19,6,E07C0C954E76210
11,19,9,E07C0C954E76211
11,19,8,E07C0C954E76221
11,19,7,E07C0C954E76250
11,20,1,E07C0C954E76261
11,20,2,E07C0C954E76260
11,20,3,E07C0C954E76117
11,20,6,E07C0C954E76126
11,20,5,E07C0C954E76251
11,20,4,E07C0C954E7616
10,1,3,E07C0C954E76165
10,1,2,E07C0C954E76156
10,1,1,E07C0C954E76145
10,1,4,E07C0C954E76146
10,1,5,E07C0C954E76155
10,1,6,E07C0C954E76137
10,1,9,E07C0C954E76127
10,1,8,E07C0C954E76116
10,1,7,E07C0C954E76136
10,2,1,E07C0C954E76175
10,2,2,E07C0C954E76176
10,2,3,E07C0C954E76185
10,2,6,E07C0C954E76166
10,2,5,E07C0C954E76186
10,2,4,E07C0C954E76195
10,2,7,E07C0C954E76196
10,2,8,E07C0C954E75B5C
10,2,9,E07C0C954E76010
10,7,3,E07C0C954E76067
10,7,2,E07C0C954E75C6
10,7,1,E07C0C954E75B4B
10,7,4,E07C0C954E75B9E
10,7,5,E07C0C954E75BB
10,7,6,E07C0C954E76098
10,7,9,E07C0C954E75B3D
10,7,8,E07C0C954E75A54
10,7,7,E07C0C954E75CA3
10,8,1,E07C0C954E75A72
10,8,2,E07C0C954E76055
10,8,3,E07C0C954E75A44
10,8,6,E07C0C954E75A51
10,8,5,E07C0C954E76045
10,8,4,E07C0C954E760A8
10,8,7,E07C0C954E75F15
10,8,8,E07C0C954E76099
10,8,9,E07C0C954E761A5
10,9,3,E07C0C954E75F26
10,9,2,E07C0C954E76035
10,9,1,E07C0C954E760AB
10,9,4,E07C0C954E76023
10,9,5,E07C0C954E75F2
10,9,6,E07C0C954E76057
10,9,9,E07C0C954E75F3
10,9,8,E07C0C954E75F25
10,9,7,E07C0C954E76024
10,10,1,E07C0C954E76078
10,10,2,E07C0C954E76013
10,10,3,E07C0C954E76034
10,10,6,E07C0C954E75F14
10,10,5,E07C0C954E75BAF
10,10,4,E07C0C954E75F46
10,10,7,E07C0C954E75F36
10,10,8,E07C0C954E76046
10,10,9,E07C0C954E75CA4
10,11,3,E07C0C954E75F56
10,11,2,E07C0C954E76077
10,11,1,E07C0C954E75F49
10,11,4,E07C0C954E75B2D
10,11,5,E07C0C954E761A6
10,11,6,E07C0C954E76066
10,11,9,E07C0C954E75F37
10,11,8,E07C0C954E76089
10,11,7,E07C0C954E75C7
10,12,1,E07C0C954E75C46
10,12,2,E07C0C954E75A93
10,12,3,E07C0C954E75A62
10,12,6,E07C0C954E75C27
10,12,5,E07C0C954E75AA2
10,12,4,E07C0C954E75A92
10,12,7,E07C0C954E75C37
10,12,8,E07C0C954E75B8D
10,12,9,E07C0C954E75C47
10,13,3,E07C0C954E75C26
10,13,2,E07C0C954E75B3C
10,13,1,E07C0C954E75C17
10,13,4,E07C0C954E75A83
10,13,5,E07C0C954E75B7E
10,13,6,E07C0C954E75C16
10,13,9,E07C0C954E75B2C
10,13,8,E07C0C954E75A63
10,13,7,E07C0C954E75C36
10,14,1,E07C0C954E75B1C
10,14,2,E07C0C954E75760
10,14,3,E07C0C954E75A82
10,14,6,E07C0C954E75A73
10,14,5,E07C0C954E75B5B
10,14,4,E07C0C954E75B7D
10,14,7,E07C0C954E75B6C
10,14,8,E07C0C954E75B1B
10,14,9,E07C0C954E75AA3
10,15,3,E07C0C954E75B9D
10,15,2,E07C0C954E75BAD
10,15,1,E07C0C954E75B8E
10,15,4,E07C0C954E73337
10,15,5,E07C0C954E73D3D
10,15,6,E07C0C954E73E93
10,15,9,E07C0C954E73C1D
10,15,8,E07C0C954E73E13
10,15,7,E07C0C954E73E94
10,16,1,E07C0C954E73D4C
10,16,2,E07C0C954E73E12
10,16,3,E07C0C954E73C1C
10,16,6,E07C0C954E73D4D
10,16,5,E07C0C954E73DA
10,16,4,E07C0C954E73CC
10,16,7,E07C0C954E73D5C
10,16,8,E07C0C954E73DB
10,16,9,E07C0C954E73CB
10,17,3,E07C0C954E73B13
10,17,2,E07C0C954E73D6D
10,17,1,E07C0C954E73D2A
10,17,4,E07C0C954E73B12
10,17,5,E07C0C954E73D6C
10,17,6,E07C0C954E73D1B
10,17,9,E07C0C954E73B22
10,17,8,E07C0C954E73D5D
10,17,7,E07C0C954E73D1A
10,18,1,E07C0C954E73B23
10,18,2,E07C0C954E73D3C
10,18,3,E07C0C954E73C5C
10,18,6,E07C0C954E73EA4
10,18,5,E07C0C954E73E52
10,18,4,E07C0C954E73C5D
10,18,7,E07C0C954E73FA8
10,18,8,E07C0C954E73E53
10,18,9,E07C0C954E73C6C
10,19,3,E07C0C954E73C6D
10,19,2,E07C0C954E73E62
10,19,1,E07C0C954E73C3D
10,19,4,E07C0C954E73C7D
10,19,5,E07C0C954E73E63
10,19,6,E07C0C954E73F98
10,19,9,E07C0C954E73E32
10,19,8,E07C0C954E73D7C
10,19,7,E07C0C954E73D2B
10,20,1,E07C0C954E73E23
10,20,2,E07C0C954E73FA7
10,20,3,E07C0C954E73E33
10,20,6,E07C0C954E73E83
10,20,5,E07C0C954E73C4C
10,20,4,E07C0C954E73C3C
9,1,3,E07C0C954E73D9C
9,1,2,E07C0C954E73C9D
9,1,1,E07C0C954E73F77
9,1,4,E07C0C954E73E84
9,1,5,E07C0C954E73E22
9,1,6,E07C0C954E73F44
9,1,9,E07C0C954E73D8D
9,1,8,E07C0C954E73E74
9,1,7,E07C0C954E73E73
9,2,1,E07C0C954E73F86
9,2,2,E07C0C954E73D9D
9,2,3,E07C0C954E73F97
9,2,6,E07C0C954E73C7E
9,2,5,E07C0C954E73E43
9,2,4,E07C0C954E73EA3
9,2,7,E07C0C954E73C8D
9,2,8,E07C0C954E73F87
9,2,9,E07C0C954E73DAC
9,3,3,E07C0C954E75C84
9,3,2,E07C0C954E73F76
9,3,1,E07C0C954E73D7D
9,3,4,E07C0C954E73B32
9,3,5,E07C0C954E73C9E
9,3,6,E07C0C954E73C2D
9,3,9,E07C0C954E73C8E
9,3,8,E07C0C954E73C2C
9,3,7,E07C0C954E73F53
9,4,1,E07C0C954E73F54
9,4,2,E07C0C954E73F65
9,4,3,E07C0C954E73E42
9,4,6,E07C0C954E73C4D
9,4,5,E07C0C954E73F64
9,4,4,E07C0C954E73D8C
9,4,7,E07C0C954E73B33
9,4,8,E07C0C954E73748
9,4,9,E07C0C954E73491
9,5,3,E07C0C954E78883
9,5,2,E07C0C954E75DA2
9,5,1,E07C0C954E75C74
9,5,4,E07C0C954E78F97
9,5,5,E07C0C954E78E8E
9,5,6,E07C0C954E7898A
9,5,9,E07C0C954E78E8D
9,5,8,E07C0C954E7897B
9,5,7,E07C0C954E7896A
9,6,1,E07C0C954E78D56
9,6,2,E07C0C954E78712
9,6,3,E07C0C954E78713
9,6,6,E07C0C954E78D36
9,6,5,E07C0C954E78D46
9,6,4,E07C0C954E78724
9,6,7,E07C0C954E78D67
9,6,8,E07C0C954E78723
9,6,9,E07C0C954E78822
9,7,3,E07C0C954E78821
9,7,2,E07C0C954E78E4B
9,7,1,E07C0C954E78D68
9,7,4,E07C0C954E74676
9,7,5,E07C0C954E7451A
9,7,6,E07C0C954E74642
9,7,9,E07C0C954E7451B
9,7,8,E07C0C954E74394
9,7,7,E07C0C954E75C54
9,8,1,E07C0C954E78733
9,8,2,E07C0C954E77E7A
9,8,3,E07C0C954E78873
9,8,6,E07C0C954E78E49
9,8,5,E07C0C954E78744
9,8,4,E07C0C954E78D79
9,8,7,E07C0C954E78734
9,8,8,E07C0C954E78D78
9,8,9,E07C0C954E78D89
9,9,3,E07C0C954E7453B
9,9,2,E07C0C954E74298
9,9,1,E07C0C954E74643
9,9,4,E07C0C954E7859C
9,9,5,E07C0C954E7859D
9,9,6,E07C0C954E78743
9,9,9,E07C0C954E77E8A
9,9,8,E07C0C954E7858C
9,9,7,E07C0C954E77E7B
9,10,1,E07C0C954E7849B
9,10,2,E07C0C954E7812A
9,10,3,E07C0C954E7819F
9,10,6,E07C0C954E74665
9,10,5,E07C0C954E743A3
9,10,4,E07C0C954E7452A
9,10,7,E07C0C954E74655
9,10,8,E07C0C954E742A8
9,10,9,E07C0C954E7452B
9,11,3,E07C0C954E7813D
9,11,2,E07C0C954E78253
9,11,1,E07C0C954E78532
9,11,4,E07C0C954E78252
9,11,5,E07C0C954E78533
9,11,6,E07C0C954E77F92
9,11,9,E07C0C954E78542
9,11,8,E07C0C954E77F93
9,11,7,E07C0C954E7814C
9,12,1,E07C0C954E78243
9,12,2,E07C0C954E7814D
9,12,3,E07C0C954E7568E
9,12,6,E07C0C954E78569
9,12,5,E07C0C954E78242
9,12,4,E07C0C954E7815C
9,12,7,E07C0C954E77FA3
9,12,8,E07C0C954E78579
9,12,9,E07C0C954E77E9C
9,13,3,E07C0C954E742A7
9,13,2,E07C0C954E7453A
9,13,1,E07C0C954E74654
9,13,4,E07C0C954E77E9B
9,13,5,E07C0C954E7858B
9,13,6,E07C0C954E77E8B
9,13,9,E07C0C954E78231
9,13,8,E07C0C954E78884
9,13,7,E07C0C954E7857A
9,14,1,E07C0C954E78E7C
9,14,2,E07C0C954E7899C
9,14,3,E07C0C954E78E6C
9,14,6,E07C0C954E7899D
9,14,5,E07C0C954E78E6B
9,14,4,E07C0C954E78894
9,14,7,E07C0C954E78E5B
9,14,8,E07C0C954E78893
9,14,9,E07C0C954E78E5A
9,15,3,E07C0C954E7815D
9,15,2,E07C0C954E78D57
9,15,1,E07C0C954E7898C
9,15,4,E07C0C954E78E7D
9,15,5,E07C0C954E77119
9,15,6,E07C0C954E76823
9,15,9,E07C0C954E7754A
9,15,8,E07C0C954E7758C
9,15,7,E07C0C954E77373
9,16,1,E07C0C954E78E29
9,16,2,E07C0C954E78861
9,16,3,E07C0C954E78E28
9,16,6,E07C0C954E78852
9,16,5,E07C0C954E78E18
9,16,4,E07C0C954E77445
9,16,7,E07C0C954E77F81
9,16,8,E07C0C954E7813C
9,16,9,E07C0C954E78262
9,17,3,E07C0C954E77229
9,17,2,E07C0C954E7654A
9,17,1,E07C0C954E75C64
9,17,4,E07C0C954E77526
9,17,5,E07C0C954E77228
9,17,6,E07C0C954E77517
9,17,9,E07C0C954E77218
9,17,8,E07C0C954E77527
9,17,7,E07C0C954E77217
9,18,1,E07C0C954E77516
9,18,2,E07C0C954E77537
9,18,3,E07C0C954E7726
9,18,6,E07C0C954E77538
9,18,5,E07C0C954E7716
9,18,4,E07C0C954E78E3A
9,18,7,E07C0C954E78872
9,18,8,E07C0C954E7756C
9,18,9,E07C0C954E77138
9,19,3,E07C0C954E7726D
9,19,2,E07C0C954E773F
9,19,1,E07C0C954E773E
9,19,4,E07C0C954E77320
9,19,5,E07C0C954E7726C
9,19,6,E07C0C954E7731F
9,19,9,E07C0C954E7725B
9,19,8,E07C0C954E77331
9,19,7,E07C0C954E7725C
9,20,1,E07C0C954E77415
9,20,2,E07C0C954E7727E
9,20,3,E07C0C954E77129
9,20,6,E07C0C954E77118
9,20,5,E07C0C954E7755B
9,20,4,E07C0C954E75C56
9,20,7,E07C0C954E7755D
9,20,8,E07C0C954E78019
9,20,9,E07C0C954E7801A
8,1,3,E07C0C954E77332
8,1,2,E07C0C954E7729E
8,1,1,E07C0C954E77424
8,1,4,E07C0C954E7728E
8,1,5,E07C0C954E7729F
8,1,6,E07C0C954E77549
8,1,9,E07C0C954E77341
8,1,8,E07C0C954E77434
8,1,7,E07C0C954E77416
8,2,1,E07C0C954E77466
8,2,2,E07C0C954E77476
8,2,3,E07C0C954E77363
8,2,6,E07C0C954E77385
8,2,5,E07C0C954E77465
8,2,4,E07C0C954E77374
8,2,7,E07C0C954E77446
8,2,8,E07C0C954E77396
8,2,9,E07C0C954E77456
8,3,3,E07C0C954E77477
8,3,2,E07C0C954E7728D
8,3,1,E07C0C954E773A8
8,3,4,E07C0C954E77435
8,3,5,E07C0C954E773A7
8,3,6,E07C0C954E77486
8,3,9,E07C0C954E7719A
8,3,8,E07C0C954E77239
8,3,7,E07C0C954E77352
8,4,1,E07C0C954E77188
8,4,2,E07C0C954E77498
8,4,3,E07C0C954E77179
8,4,6,E07C0C954E77487
8,4,5,E07C0C954E77189
8,4,4,E07C0C954E77496
8,4,7,E07C0C954E774A8
8,4,8,E07C0C954E77362
8,4,9,E07C0C954E77199
8,5,3,E07C0C954E77169
8,5,2,E07C0C954E77178
8,5,1,E07C0C954E774A9
8,5,4,E07C0C954E7759E
8,5,5,E07C0C954E77168
8,5,6,E07C0C954E7759C
8,5,9,E07C0C954E7758B
8,5,8,E07C0C954E77158
8,5,7,E07C0C954E77159
8,6,1,E07C0C954E7756D
8,6,2,E07C0C954E77149
8,6,3,E07C0C954E7757C
8,6,6,E07C0C954E77148
8,6,5,E07C0C954E7757B
8,6,4,E07C0C954E77139
8,6,7,E07C0C954E78862
8,6,8,E07C0C954E78E39
8,6,9,E07C0C954E765A
8,7,3,E07C0C954E766F
8,7,2,E07C0C954E766A3
8,7,1,E07C0C954E766A2
8,7,4,E07C0C954E767AC
8,7,5,E07C0C954E767AD
8,7,6,E07C0C954E76610
8,7,9,E07C0C954E7679D
8,7,8,E07C0C954E76620
8,7,7,E07C0C954E7661F
8,12,1,E07C0C954E7675A
8,12,2,E07C0C954E76671
8,12,3,E07C0C954E7674B
8,12,6,E07C0C954E76661
8,12,5,E07C0C954E7675B
8,12,4,E07C0C954E76662
8,12,7,E07C0C954E7676B
8,12,8,E07C0C954E76651
8,12,9,E07C0C954E7676A
8,13,3,E07C0C954E75274
8,13,2,E07C0C954E75293
8,13,1,E07C0C954E75263
8,13,4,E07C0C954E75264
8,13,5,E07C0C954E75294
8,13,6,E07C0C954E75283
8,13,9,E07C0C954E75284
8,13,8,E07C0C954E752A5
8,13,7,E07C0C954E752A4
8,14,1,E07C0C954E75242
8,14,2,E07C0C954E75233
8,14,3,E07C0C954E75211
8,14,6,E07C0C954E75212
8,14,5,E07C0C954E75223
8,14,4,E07C0C954E75243
8,14,7,E07C0C954E75253
8,14,8,E07C0C954E75232
8,14,9,E07C0C954E75222
8,15,3,E07C0C954E75155
8,15,2,E07C0C954E75125
8,15,1,E07C0C954E75124
8,15,4,E07C0C954E75114
8,15,5,E07C0C954E75134
8,15,6,E07C0C954E75146
8,15,9,E07C0C954E75145
8,15,8,E07C0C954E75135
8,15,7,E07C0C954E75113
8,16,1,E07C0C954E75156
8,16,2,E07C0C954E75165
8,16,3,E07C0C954E75189
8,16,6,E07C0C954E75188
8,16,5,E07C0C954E75166
8,16,4,E07C0C954E75198
8,16,7,E07C0C954E7514
8,16,8,E07C0C954E75176
8,16,9,E07C0C954E75177
8,17,3,E07C0C954E75069
8,17,2,E07C0C954E75078
8,17,1,E07C0C954E75079
8,17,4,E07C0C954E75088
8,17,5,E07C0C954E75089
8,17,6,E07C0C954E75098
8,17,9,E07C0C954E75099
8,17,8,E07C0C954E750A8
8,17,7,E07C0C954E751A9
8,18,1,E07C0C954E75068
8,18,2,E07C0C954E75058
8,18,3,E07C0C954E750A9
8,18,6,E07C0C954E751A8
8,18,5,E07C0C954E75047
8,18,4,E07C0C954E75038
8,18,7,E07C0C954E75057
8,18,8,E07C0C954E75048
8,18,9,E07C0C954E75199
8,19,3,E07C0C954E75018
8,19,2,E07C0C954E75016
8,19,1,E07C0C954E74FF
8,19,4,E07C0C954E7506
8,19,5,E07C0C954E7507
8,19,6,E07C0C954E75027
8,19,9,E07C0C954E75028
8,19,8,E07C0C954E75037
8,19,7,E07C0C954E74FE
8,20,1,E07C0C954E74F2F
8,20,2,E07C0C954E74F30
8,20,3,E07C0C954E74F3F
8,20,6,E07C0C954E74F6F
8,20,5,E07C0C954E74F1E
8,20,4,E07C0C954E74F1F
8,20,7,E07C0C954E74F7F
8,20,8,E07C0C954E74F80
8,20,9,E07C0C954E74F60
15,20,7,E07C0C954E75D23
15,20,8,E07C0C954E75D31
15,20,9,E07C0C954E75E12
14,20,7,E07C0C954E75E54
14,20,8,E07C0C954E75E63
14,20,9,E07C0C954E75E53
13,20,7,E07C0C954E75F7A
13,20,8,E07C0C954E75F17
13,20,9,E07C0C954E75F39
12,20,7,E07C0C954E75F59
12,20,8,E07C0C954E75E94
12,20,9,E07C0C954E75F7B
11,20,7,E07C0C954E7755D
11,20,8,E07C0C954E78019
11,20,9,E07C0C954E7801A
10,20,7,E07C0C954E74F7F
10,20,8,E07C0C954E74F80
10,20,9,E07C0C954E74F60
10,21,1,E07C0C954E76021
10,21,2,E07C0C954E76033
10,21,3,E07C0C954E7600E
10,21,4,E07C0C954E760A6
10,21,5,E07C0C954E76032
10,21,7,E07C0C954E76097
10,21,6,E07C0C954E76042
10,21,8,E07C0C954E76022
10,21,9,E07C0C954E76065
11,21,1,E07C0C954E76053
11,21,2,E07C0C954E76064
11,21,3,E07C0C954E76096
11,21,4,E07C0C954E76086
11,21,5,E07C0C954E76011
11,21,6,E07C0C954E76076
11,21,7,E07C0C954E76044
11,21,8,E07C0C954E76087
11,21,9,E07C0C954E76054
12,21,1,E07C0C954E75F4B
12,21,2,E07C0C954E75F9C
12,21,3,E07C0C954E75E93
12,21,4,E07C0C954E75F48
12,21,5,E07C0C954E75E84
12,21,6,E07C0C954E75F04
12,21,7,E07C0C954E75F5A
12,21,8,E07C0C954E75F6B
12,21,9,E07C0C954E75F69
13,21,1,E07C0C954E75F8C
13,21,2,E07C0C954E75F27
13,21,3,E07C0C954E75F38
13,21,4,E07C0C954E75F8B
13,21,5,E07C0C954E75F16
13,21,6,E07C0C954E75F28
13,21,7,E07C0C954E75FAF
13,21,8,E07C0C954E75EA4
13,21,9,E07C0C954E75EA3
14,21,1,E07C0C954E75E83
14,21,2,E07C0C954E75E64
14,21,3,E07C0C954E75E42
14,21,4,E07C0C954E75F9D
14,21,5,E07C0C954E75E73
14,21,6,E07C0C954E75E43
14,21,7,E07C0C954E75FAE
14,21,8,E07C0C954E75E74
14,21,9,E07C0C954E75E33
14,21,1,E07C0C954E75D22
14,21,2,E07C0C954E76198
14,21,3,E07C0C954E75E22
14,21,4,E07C0C954E75D14
14,21,5,E07C0C954E75D03
14,21,6,E07C0C954E75E23
14,21,7,E07C0C954E75D12
14,21,8,E07C0C954E75D04
14,21,9,E07C0C954E75E32
15,21,1,E07C0C954E761A8
15,21,2,E07C0C954E73164
15,21,3,E07C0C954E73174
15,21,4,E07C0C954E760A9
15,21,5,E07C0C954E73184
15,21,6,E07C0C954E73163
15,21,7,E07C0C954E761A7
15,21,8,E07C0C954E73195
15,21,9,E07C0C954E73185
16,21,1,E07C0C954E78D8A
16,21,2,E07C0C954E78D99
16,21,4,E07C0C954E78753
16,21,5,E07C0C954E78754
16,21,6,E07C0C954E76197
16,21,7,E07C0C954E7A95C
16,21,8,E07C0C954E78764
16,21,9,E07C0C954E78D9A
1,1,13,E07C1CE55CE6626
1,1,14,E07C1CE55CE7364
1,1,15,E07C1CE55CE6655
1,1,18,E07C1CE55CE8148
1,1,17,E07C1CE55CE6126
1,1,16,E07C1CE55CE2D11
1,2,12,E07C1CE55CE7442
1,2,11,E07C1CE55CE8276
1,2,10,E07C1CE55CE8382
1,2,13,E07C1CE55CE8476
1,2,14,E07C1CE55CE8477
1,2,15,E07C1CE55CE8235
1,2,18,E07C1CE55CE8498
1,2,17,E07C1CE55CE7F24
1,2,16,E07C1CE55CE8138
1,3,12,E07C1CE55CE8247
1,3,11,E07C1CE55CE8486
1,3,10,E07C1CE55CE8032
1,3,13,E07C1CE55CE7DA
1,3,14,E07C1CE55CE8410
1,3,15,E07C1CE55CE832D
1,3,18,E07C1CE55CE8420
1,3,17,E07C1CE55CE7E9D
1,3,16,E07C1CE55CE8013
1,4,12,E07C1CE55CE7D7B
1,4,11,E07C1CE55CE80A6
1,4,10,E07C1CE55CE8157
1,4,13,E07C1CE55CE8624
1,4,14,E07C1CE55CE8053
1,4,15,E07C1CE55CE8592
1,4,18,E07C1CE55CE7F45
1,4,17,E07C1CE55CE8189
1,4,16,E07C1CE55CE8198
1,5,12,E07C1CE55CE8487
1,5,11,E07C1CE55CE8158
1,5,10,E07C1CE55CE8188
1,5,13,E07C1CE55CE7E1A
1,5,14,E07C1CE55CE7C68
1,5,15,E07C1CE55CE7D4A
1,5,18,E07C1CE55CE8684
1,5,17,E07C1CE55CE7F95
1,5,16,E07C1CE55CE7E8C
1,6,12,E07C1CE55CE64B
1,6,11,E07C1CE55CE7E8B
1,6,10,E07C1CE55CE6644
1,6,13,E07C1CE55CE6665
1,6,14,E07C1CE55CE6338
1,6,15,E07C1CE55CE7F74
1,6,18,E07C1CE55CE7F84
1,6,17,E07C1CE55CE7F54
1,6,16,E07C1CE55CE7E6B
1,7,12,E07C1CE55CE65A5
1,7,11,E07C1CE55CE6389
1,7,10,E07C1CE55CE645B
1,7,13,E07C1CE55CE8694
1,7,14,E07C1CE55CE645C
1,7,15,E07C1CE55CE665
1,7,18,E07C1CE55CE67AE
1,7,17,E07C1CE55CE6512
1,7,16,E07C1CE55CE7E6C
1,8,12,E07C1CE55CE7139
1,8,11,E07C1CE55CE7189
1,8,10,E07C1CE55CE787B
1,8,13,E07C1CE55CE7242
1,8,14,E07C1CE55CE649C
1,8,15,E07C1CE55CE6521
1,8,18,E07C1CE55CE6398
1,8,17,E07C1CE55CE7C37
1,8,16,E07C1CE55CE7B3C
1,9,12,E07C1CE55CE76A
1,9,11,E07C1CE55CE629C
1,9,10,E07C1CE55CE6532
1,9,13,E07C1CE55CE9661
1,9,14,E07C1CE55CE626B
1,9,15,E07C1CE55CE627B
1,9,18,E07C1CE55CE7538
1,9,17,E07C1CE55CE9862
1,9,16,E07C1CE55CE6551
1,10,12,E07C1CE55CE9576
1,10,11,E07C1CE55CE7159
1,10,10,E07C1CE55CE675C
1,10,13,E07C1CE55CE7262
1,10,14,E07C1CE55CE9289
1,10,15,E07C1CE55CE9545
1,10,18,E07C1CE55CE9258
1,10,17,E07C1CE55CE629B
1,10,16,E07C1CE55CE642B
1,11,12,E07C1CE55CE9534
1,11,11,E07C1CE55CE9524
1,11,10,E07C1CE55CE7149
1,11,13,E07C1CE55CE628B
1,11,14,E07C1CE55CE9437
1,11,15,E07C1CE55CE938C
1,11,18,E07C1CE55CE9779
1,11,17,E07C1CE55CE64AD
1,11,16,E07C1CE55CE6562
1,12,12,E07C1CE55CE9449
1,12,11,E07C1CE55CE674C
1,12,10,E07C1CE55CE65A4
1,12,13,E07C1CE55CE628C
1,12,14,E07C1CE55CE674B
1,12,15,E07C1CE55CE6561
1,12,18,E07C1CE55CE9873
1,12,17,E07C1CE55CE9288
1,12,16,E07C1CE55CE75A8
1,13,12,E07C1CE55CE9268
1,13,11,E07C1CE55CE8C1C
1,13,10,E07C1CE55CE9118
1,13,13,E07C1CE55CE675A
1,13,14,E07C1CE55CE687F
1,13,15,E07C1CE55CE68B0
1,13,18,E07C1CE55CE6A26
1,13,17,E07C1CE55CE947A
1,13,16,E07C1CE55CE8B28
1,14,12,E07C1CE55CE6890
1,14,11,E07C1CE55CE9168
1,14,10,E07C1CE55CE905D
1,14,13,E07C1CE55CE636
1,14,14,E07C1CE55CE688E
1,14,15,E07C1CE55CE7212
1,14,18,E07C1CE55CE7093
1,14,17,E07C1CE55CE68A0
1,14,16,E07C1CE55CE69A3
1,15,12,E07C1CE55CE8A36
1,15,11,E07C1CE55CE676A
1,15,10,E07C1CE55CE7082
1,15,13,E07C1CE55CE7539
1,15,14,E07C1CE55CE6A36
1,15,15,E07C1CE55CE627C
1,15,18,E07C1CE55CE6592
1,15,17,E07C1CE55CE76B
1,15,16,E07C1CE55CE6582
1,16,12,E07C1CE55CE8226
1,16,11,E07C1CE55CE7083
1,16,10,E07C1CE55CE673B
1,16,13,E07C1CE55CE8236
1,16,14,E07C1CE55CE7222
1,16,15,E07C1CE55CE6571
1,16,18,E07C1CE55CE7092
1,16,17,E07C1CE55CE7119
1,16,16,E07C1CE55CE874D
1,17,12,E07C1CE55CE5EA
1,17,11,E07C1CE55CE5D18
1,17,10,E07C1CE55CE604E
1,17,13,E07C1CE55CE718
1,17,14,E07C1CE55CE62C
1,17,15,E07C1CE55CE6138
1,17,18,E07C1CE55CE6117
1,17,17,E07C1CE55CE70A4
1,17,16,E07C1CE55CE71A9
1,18,12,E07C1CE55CE8177
1,18,11,E07C1CE55CE8157
1,18,10,E07C1CE55CE8041
1,18,13,E07C1CE55CE5855
1,18,14,E07C1CE55CE626C
1,18,15,E07C1CE55CE719
1,18,18,E07C1CE55CE5C9A
1,18,17,E07C1CE55CE522C
1,18,16,E07C1CE55CE5CAA
1,19,12,E07C1CE55CE5137
1,19,11,E07C1CE55CE515
1,19,10,E07C1CE55CE5876
1,19,13,E07C1CE55CE5C8B
1,19,14,E07C1CE55CE5357
1,19,15,E07C1CE55CE5377
1,19,18,E07C1CE55CE536
1,19,17,E07C1CE55CE5337
1,19,16,E07C1CE55CE521C
1,20,12,E07C1CE55CE5A86
1,20,11,E07C1CE55CE6522
1,20,10,E07C1CE55CE679D
1,20,13,E07C1CE55CE679
1,20,14,E07C1CE55CE6962
1,20,15,E07C1CE55CE6920
1,20,18,E07C1CE55CE68D
1,20,17,E07C1CE55CE6C36
1,20,16,E07C1CE55CE6930
2,1,12,E07C1CE55CE8298
2,1,11,E07C1CE55CE898F
2,1,10,E07C1CE55CE871D
2,1,13,E07C1CE55CE8529
2,1,14,E07C1CE55CE8519
2,1,15,E07C1CE55CE8013
2,1,18,E07C1CE55CE52C
2,1,17,E07C1CE55CE83A5
2,1,16,E07C1CE55CE902B
2,2,12,E07C1CE55CE8674
2,2,11,E07C1CE55CE8643
2,2,10,E07C1CE55CE7211
2,2,13,E07C1CE55CE8286
2,2,14,E07C1CE55CE7F14
2,2,15,E07C1CE55CE8287
2,2,18,E07C1CE55CE8613
2,2,17,E07C1CE55CE8633
2,2,16,E07C1CE55CE8063
2,3,12,E07C1CE55CE832C
2,3,11,E07C1CE55CE8644
2,3,10,E07C1CE55CE85A3
2,3,13,E07C1CE55CE85A2
2,3,14,E07C1CE55CE8664
2,3,15,E07C1CE55CE8246
2,3,18,E07C1CE55CE7D59
2,3,17,E07C1CE55CE6530
2,3,16,E07C1CE55CE8216
2,4,12,E07C1CE55CE8653
2,4,11,E07C1CE55CE8299
2,4,10,E07C1CE55CE8225
2,4,13,E07C1CE55CE7431
